"01000";"596 AVENUE DE TREVOUX";"SAINT-DENIS-LèS-BOURG";""
"01000";"16 Avenue de Marboz";"BOURG-EN-BRESSE";""
"01000";"20 Avenue du Maréchal Juin";"Bourg-en-Bresse";""
"01000";"642 Avenue de Trévoux";"SAINT-DENIS-LèS-BOURG";""
"01000";"1 Boulevard John Kennedy";"BOURG-EN-BRESSE";""
"01000";"360 AVENUE DU CAPITAINE DHONNE";"Bourg-en-Bresse";""
"01000";"Bd Charles de Gaulle";"BOURG-EN-BRESSE";""
