"L'Aqueduc";"P471";"CHAMPAGNE-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Rue Jean-Marie Michel";"Rue Jean-Marie Michel";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"170";"4.791332698232887";"45.79387652870618"
"Les Sportifs";"P472";"CHAMPAGNE-AU-MONT-D'OR";"COMMUNE";"COMMUNE";"Chemin du Coulouvrier";"Chemin du Coulouvrier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"29";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"6 places réservées Taxi";"171";"4.779141382558239";"45.797116199249686"
"Stade René Rollet";"P241";"CHAMPAGNE-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Chemin du Coulouvrier";"Chemin du Coulouvrier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"44";"0";"6";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"172";"4.779099466952706";"45.79874429203503"
"Place de la Mairie";"P248";"CHARBONNIERES-LES-BAINS";"GRAND LYON";"GRAND LYON";"Chemin Saint Roch";"Chemin Saint Roch";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"6";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"173";"4.744253238918147";"45.77823113680523"
"Bois de la Lune";"P464";"CHARBONNIERES-LES-BAINS";"";"";"Chemin du Bois de la Lune";"Chemin du Bois de la Lune";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"6";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"174";"4.735474462933648";"45.78632485708168"
"Place Bad Abbach";"P247";"CHARBONNIERES-LES-BAINS";"COMMUNE";"COMMUNE";"Avenue Alexis Brevet";"Chemin Saint Roch";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"70";"";"";"";"";"Libre";"Gratuit";"Ouvert 24h/24h";"";"175";"4.743779403045031";"45.778497328261885"
"Tennis Club";"P252";"CHARBONNIERES-LES-BAINS";"GRAND LYON";"GRAND LYON";"Avenue Denis Delorme";"Avenue Denis Delorme";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"39";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"176";"4.746475950905767";"45.783028508123365"
"La Bressonnière";"P244";"CHARBONNIERES-LES-BAINS";"COMMUNE";"COMMUNE";"Chemin de la Bressonnière";"Chemin de la Bressonnière";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"40";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"177";"4.741769119913199";"45.778303359551735"
"Maison des Associations";"P246";"CHARBONNIERES-LES-BAINS";"GRAND LYON";"GRAND LYON";"Avenue Général de Gaulle";"Avenue des Thermes";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"48";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"178";"4.734755030779458";"45.785369463355586"
"Les Erables";"P245";"CHARBONNIERES-LES-BAINS";"COMMUNE";"COMMUNE";"Avenue Général de Gaulle";"Avenue Général de Gaulle";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"20";"";"";"";"";"Libre";"Gratuit";"Ouvert 24h/24h";"";"179";"4.735637961645232";"45.78374517880683"
"Cimetière";"P243";"CHARBONNIERES-LES-BAINS";"GRAND LYON";"GRAND LYON";"Avenue Denis Delorme";"Avenue Denis Delorme";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"9";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"180";"4.744425125160768";"45.784906108357355"
"Salle Sainte Luce";"P251";"CHARBONNIERES-LES-BAINS";"COMMUNE";"COMMUNE";"Avenue Lamartine";"Avenue Lamartine";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"67";"0";"6";"0";"1";"Libre";"Gratuit";"Marché";"jeudi matin";"181";"4.739990463549364";"45.78065274944943"
"Gare de Charbonnières-les-Bains";"P72";"CHARBONNIERES-LES-BAINS";"RFF";"SNCF";"Avenue de la Victoire";"Avenue Lamartine";"Existant";"";"P+R Gare";"En surface";"Non";"";"106";"0";"8";"0";"3";"Libre";"Zone bleue";"Ouvert 24h/24h";"Lyon-L'Arbresle-Sain Bel";"182";"4.736448351570345";"45.78181293905692"
"Salle des Sports";"P475";"VERNAISON";"CNR";"CNR";"Quai du Bassin";"Rue de la Forge";"Existant";"";"Poche de stationnement";"En surface";"Non";"1.8";"30";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"183";"4.816237643496994";"45.6484585492843"
"La petite enfance";"P265";"VERNAISON";"COMMUNE";"COMMUNE";"Chemin du Pelet";"Chemin du Pelet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"37";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"184";"4.812742937549769";"45.65203620806021"
"La Poste";"P466";"VERNAISON";"COMMUNE";"COMMUNE";"Route de Givors";"Route de Givors";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"9";"0";"0";"0";"0";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"185";"4.811279219022192";"45.64627511016548"
"Place Marius Dorée";"P468";"VERNAISON";"GRAND LYON";"GRAND LYON";"Rue Marion";"Rue Marion";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"22";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"186";"4.812373835218052";"45.64806357358165"
"Port Perret";"P469";"VERNAISON";"COMMUNE";"COMMUNE";"Rue Port Perret";"Rue Port Perret";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"18";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"187";"4.816548551646482";"45.65046479229883"
"Square Cardinal";"P476";"VERNAISON";"COMMUNE";"COMMUNE";"Chemin du Pelet";"Chemin du Pelet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"24";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"188";"4.812732412958356";"45.65211619549291"
"Carnot Pompiers";"P657";"DECINES-CHARPIEU";"";"";"Rue Carnot";"Rue Carnot";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"38";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"189";"4.96728481563547";"45.76316871380338"
"Cimetière";"P658";"DECINES-CHARPIEU";"";"";"Rue du Repos";"Rue du Repos";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"59";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"190";"4.964471392945119";"45.76559969527627"
"Parmentier";"P659";"DECINES-CHARPIEU";"";"";"Rue Parmentier";"Rue Parmentier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"19";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"191";"4.9666187262301";"45.770772318929026"
"Verdun";"P445";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rond point de Saône";"Rue Rey Loras";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"41";"0";"3";"0";"2";"Horaire";"Payant";"Ouvert 24h/24h";"Horodateur gratuit 45' puis payant la 1/2h";"192";"4.838648813102505";"45.87720263459463"
"Vimy";"P446";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Vimy";"Rue Vimy";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"6";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"193";"4.841433641396207";"45.87542869496085"
"Voute";"P447";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Place de la Voute";"Place de la Voute";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"55";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"194";"4.841257319292503";"45.877811028275495"
"Boulodrome";"P448";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Chemin de l'Etang";"Chemin de l'Etang";"Existant";"";"Poche de stationnement";"En surface";"Non";"2.1";"50";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"195";"4.8504945995424";"45.88553421066158"
"Avenue du 11 novembre";"P449";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Avenue du 11 novembre 1918";"Avenue du 11 novembre 1918";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"9";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"196";"4.841971531900741";"45.874130478419396"
"Biron";"P134";"NEUVILLE-SUR-SAONE";"Privé";"Privé";"Passage de Vimy";"Passage de Vimy";"Existant";"";"Parc privé (ou concédé non GL)";"En surface";"Non";"";"6";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"197";"4.840615339676427";"45.87538706520982"
"Corneille";"P420";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rue Corneille";"Rue Corneille";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"30";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"198";"4.843350221651092";"45.872467631140864"
"Curie";"P421";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rue Curie";"Rue Curie";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"16";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"199";"4.841060391138131";"45.876204609760876"
"Ecole Maternelle Prévert";"P455";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Pierre Dupont";"Rue Pierre Dupont";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"43";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"200";"4.843157609251331";"45.87350652831362"
"Gare";"P456";"NEUVILLE-SUR-SAONE";"SNCF/GD LYON/COMMUNE";"GRAND LYON";"Avenue Marie-Thérèse Prost";"Avenue Marie-Thérèse Prost";"Existant";"2012";"Aire de covoiturage";"En surface";"Non";"2.1";"140";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"201";"4.841235772290494";"45.87849694275147"
"Jacques";"P458";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Jacques";"Rue Jacques";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"19";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"202";"4.839629535983992";"45.879632623453716"
"Lycée";"P461";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rond point Pollet/Vosne";"Rond point Pollet/Vosne";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"95";"0";"0";"0";"6";"Libre";"Gratuit";"Ouvert 24h/24h";"";"203";"4.848344822111105";"45.87646993259173"
"Bibliothèque Jacques Brel";"P440";"NEUVILLE-SUR-SAONE";"";"COMMUNE";"Place Villeroy";"Place Villeroy";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"204";"4.83957523916742";"45.87556350056444"
"Nymphée";"P441";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Loras Rey";"Rue Loras Rey";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"50";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"205";"4.838242034103654";"45.87831692492074"
"Jean Christophe";"P459";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Avenue Jean Christophe";"Avenue Jean Christophe";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"100";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Fermé une semaine avant le 01/05, avant le jour de Pâques et avant le 14/07";"206";"4.836733012442441";"45.87932793401594"
"Charles de Gaulle";"P460";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Place Charles de Gaulle";"Place Charles de Gaulle";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"50";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Fermé une semaine avant le 01/05, avant le jour de Pâques et avant le 14/07";"207";"4.837887939307278";"45.87814127910108"
"Ecole Jean Guéhenno";"P427";"SAINT-FONS";"COMMUNE";"COMMUNE";"Rue de la Jachère";"Rue de la Jachère";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"46";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"208";"4.857369753332403";"45.688755819619885"
"Poste";"P442";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Pierre Dugelay";"Rue Pierre Dugelay";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"29";"0";"0";"0";"2";"Horaire";"Payant";"Ouvert 24h/24h";"Horodateur 45' gratuite puis payant la 1/2h";"209";"4.841221986162369";"45.87497656467233"
"Tatière";"P444";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Bossuet";"Rue Bossuet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"31";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"210";"4.842199484662396";"45.870965011882895"
"Square Saint-Denis";"P294";"COUZON-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Rue de la République";"Rue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"16";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"211";"4.83074488411551";"45.84070978253248"
"Jean-Baptiste Anjolvy 1";"P291";"COUZON-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Rue Jean-Baptiste Anjolvy";"Rue Jean-Baptiste Anjolvy";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"25";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"212";"4.830562991651695";"45.849235455388246"
"Jean-Baptiste Anjolvy 2";"P292";"COUZON-AU-MONT-D'OR";"COMMUNE";"COMMUNE";"Rue Jean-Baptiste Anjolvy";"Rue Jean-Baptiste Anjolvy";"Existant";"2012";"Aire de covoiturage";"En surface";"Non";"";"29";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"213";"4.831502656551971";"45.849072791084176"
"Gabriel Péri";"P290";"COUZON-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Rue Gabriel Peri";"Rue Gabriel Peri";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"11";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"214";"4.831798954528756";"45.84804411138178"
"Place Elie Guillon";"P202";"ALBIGNY-SUR-SAONE";"COMMUNE";"COMMUNE";"Montée du Chanoine Roulet";"Montée du Chanoine Roulet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"215";"4.828625099201432";"45.867721851500754"
"Porte des Monts d'Or";"P204";"ALBIGNY-SUR-SAONE";"COMMUNE";"COMMUNE";"Avenue Henri Barbusse";"Quai Général de Gaulle";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"216";"4.834495205278815";"45.8655686797862"
"Gare de Givors Ville";"P80";"GIVORS";"RFF";"SNCF";"Esplanade A. de St Exupéry";"Esplanade A. de St Exupéry";"Existant";"";"P+R Gare";"En surface";"Non";"";"188";"0";"0";"0";"7";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Saint-Etienne";"217";"4.766346783792115";"45.58479950481127"
"Bonnel Gare Part-Dieu";"P116";"Lyon 3 ème";"SNCF";"EFFIA";"Rue de Bonnel";"Rue de Bonnel";"Existant";"1999";"Parc privé (ou concédé non GL)";"En surface";"Non";"";"212";"22";"0";"0";"0";"Mixte";"Payant";"Ouvert 24h/24h";"";"218";"4.86107305673471";"45.76273505406709"
"Eglise Saint-Claude";"P309";"DARDILLY";"COMMUNE";"COMMUNE";"Chemin de Pierre Blanche";"Chemin de Pierre Blanche";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"25";"0";"0";"0";"1";"Libre";"Gratuit";"Marché";"vendredi après-midi 15h-20h";"219";"4.750357368898538";"45.81903431131508"
"Complexe sportif Moulin Caron";"P313";"DARDILLY";"GRAND LYON";"GRAND LYON";"Chemin de Parsonge";"Chemin de Parsonge";"Existant";"2007";"Poche de stationnement";"En surface";"Non";"";"67";"0";"4";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"220";"4.756635537577977";"45.81262361874528"
"Porte de Lyon";"P311";"DARDILLY";"ETAT";"ETAT";"RD306";"RD306";"Existant";"2012";"Aire de covoiturage";"En surface";"Non";"";"25";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"221";"4.762822690792419";"45.82414472716878"
"Gare de Grigny le Sablon";"P82";"GRIGNY";"COMMUNE";"SNCF";"Rue Caraca";"Rue Caraca";"Existant";"2009";"P+R Gare";"En surface";"Non";"1.8";"66";"0";"8";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Saint-Etienne";"222";"4.795423532382265";"45.60718193991445"
"Aqueduc Médiathèque";"P312";"DARDILLY";"COMMUNE";"COMMUNE";"Chemin de la Liasse";"Chemin de la Liasse";"Existant";"1991";"Poche de stationnement";"En surface";"Non";"";"160";"2";"2";"0";"4";"Libre";"Gratuit";"Ouvert 24h/24h";"";"223";"4.755715202782659";"45.812516776557246"
"Ecole des Noyeraies";"P573";"DARDILLY";"COMMUNE";"COMMUNE";"Chemin de la Liasse";"Chemin de la Liasse";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"18";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"224";"4.75266015456427";"45.8083140671211"
"Le Bol d'Air";"P574";"DARDILLY";"COMMUNE";"COMMUNE";"Chemin des Ecoliers";"Chemin des Ecoliers";"Existant";"2006";"Poche de stationnement";"En surface";"Non";"";"26";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"225";"4.75325983830912";"45.80722714866145"
"Terme";"P102";"Lyon 1 er";"Particulier";"Particulier";"Rue du Jardin des Plantes";"Rue du Jardin des Plantes";"Existant";"";"Parc privé (ou concédé non GL)";"En ouvrage (en élévation)";"Non";"";"84";"";"";"";"";"Réservé abonnés";"Payant";"Ouvert 24h/24h";"locatif";"226";"4.830757195933212";"45.76969934243305"
"La Rochelière";"P575";"DARDILLY";"COMMUNE";"COMMUNE";"Rue de la Mairie";"Rue de la Mairie";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"48";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"227";"4.753596168959786";"45.805969624188975"
"Placette du Charron";"P576";"DARDILLY";"COMMUNE";"COMMUNE";"Rue de la Poste";"Rue de la Poste";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"228";"4.752629685632463";"45.806000388348416"
"Le Juvenat";"P577";"DARDILLY";"GRAND LYON";"GRAND LYON";"Route d'Ecully";"Chemin des Trois Noyers";"Existant";"2007";"Poche de stationnement";"En surface";"Non";"";"31";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"place pour 1 car";"229";"4.755142098781772";"45.804113467391275"
"Place des Platanes";"P250";"CHARBONNIERES-LES-BAINS";"COMMUNE";"COMMUNE";"Avenue Général de Gaulle";"Avenue Général de Gaulle";"Existant";"";"Poche de stationnement";"En surface";"Non";"1.9";"22";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"230";"4.73510248568601";"45.78521987343067"
"Ancien Collège";"P436";"NEUVILLE-SUR-SAONE";"COMMUNE";"COMMUNE";"Rue Victor Hugo";"Rue Victor Hugo";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"2";"Horaire";"Payant";"Ouvert 24h/24h";"Horodateur 45' gratuite puis payant la 1/2h";"231";"4.841658389570863";"45.87678764902661"
"Mairie";"P462";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rue Victor Hugo";"Place de la Voute";"Existant";"";"Poche de stationnement";"En surface";"Non";"2.5";"47";"0";"5";"0";"3";"Horaire";"Payant";"Ouvert 24h/24h";"Horodateur 45' gratuite puis payant la 1/2h";"232";"4.840244263865754";"45.877260852056246"
"Marché";"P463";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Quai Pasteur";"Quai Pasteur";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"222";"0";"0";"0";"2";"Horaire";"Payant";"Marché";"Vendredi matin ; Horodateur 1h30 gratuite puis payant la 1/2h";"233";"4.838348954096004";"45.876393165827814"
"Contre allée de la Poste";"P367";"NEUVILLE-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rue Pierre Dugelay";"Rd point 11 novembre/Dugelay";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"21";"0";"2";"0";"0";"Horaire";"Payant";"Ouvert 24h/24h";"Horodateur 45' gratuite puis payant la 1/2h";"234";"4.84001569450889";"45.874896444085095"
"Parking des Chasseurs";"P329";"FEYZIN";"COMMUNE";"COMMUNE";"Route de Vénissieux";"Route de Vénissieux";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"20";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"235";"4.870717190442652";"45.68339157810847"
"Stade Jean Bouin";"P328";"FEYZIN";"GRAND LYON";"GRAND LYON";"Rue Jean Bouin";"Rue Jean Bouin";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"60";"";"";"";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"236";"4.846320494366084";"45.66497433306051"
"Parc Relais TCL Hôpital Feyzin Vénissieux";"P58";"VENISSIEUX";"SYTRAL";"TCL";"Avenue du 11 Novembre 1918";"Avenue du 11 Novembre 1918";"Existant";"2009";"P+R Sytral";"En surface";"Non";"";"80";"0";"0";"0";"2";"Libre";"Gratuit";"Nuit";"T4 - Avec contrôle d'accès";"237";"4.864036053400865";"45.688678768273746"
"Centre Léonard de Vinci";"P322";"FEYZIN";"COMMUNE";"COMMUNE";"Chemin de Beauregard";"Chemin de Beauregard";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"150";"";"";"";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"238";"4.857704720702621";"45.67338586806855"
"Gare de Feyzin";"P96";"FEYZIN";"GRAND LYON";"SNCF";"Rue du Dauphiné";"Rue du Dauphiné";"Existant";"2006";"P+R Gare";"En surface";"Non";"";"58";"0";"8";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Vienne";"239";"4.853125080455571";"45.665066440154185"
"Ecole G. Brassens";"P397";"FEYZIN";"COMMUNE";"COMMUNE";"Rue Jean Bouin";"Rue Jean Bouin";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"44";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"240";"4.846243688729912";"45.666697554233366"
"Place de la République";"P363";"SAINT-CYR-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Place de la République";"Route de Lyon";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"53";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"241";"4.818710687345118";"45.8143328528594"
"Fayolle";"P438";"SAINT-CYR-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Route de Saint Fortunat";"Route de Saint Fortunat";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"242";"4.81999577916971";"45.802016036667865"
"Les Ormes";"P434";"SAINT-CYR-AU-MONT-D'OR";"GRAND LYON";"GRAND LYON";"Place Auguste Gouverne";"Place Auguste Gouverne";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"8";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"243";"4.821279755572868";"45.806656006820525"
"Square Villevert";"P205";"ALBIGNY-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Avenue de la Gare";"Avenue de la Gare";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"32";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"244";"4.83470889359403";"45.876575384358084"
"Halle des Sports (contre allée)";"P211";"BRON";"";"";"Avenue François Mitterrand";"Avenue François Mitterrand";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"130";"0";"10";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"245";"4.922661062401866";"45.73794728440332"
"Place Louis Jouvet";"P217";"BRON";"GRAND LYON";"GRAND LYON";"Avenue Franklin Roosevelt";"Avenue Franklin Roosevelt";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"28";"0";"0";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"246";"4.914349660087347";"45.73155082517473"
"Fort de Bron";"P209";"BRON";"COMMUNE";"COMMUNE";"Av. Mal de Lattre de Tassigny";"Av. Mal de Lattre de Tassigny";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"180";"0";"5";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"247";"4.918880720483724";"45.73152176565152"
"Square République";"P219";"BRON";"COMMUNE";"COMMUNE";"Avenue de la République";"Avenue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"27";"0";"0";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"248";"4.91053364643699";"45.733534755264735"
"Hippodrome";"P212";"BRON";"CG69";"CG69";"Boulevard des Turfistes";"Boulevard des Turfistes";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"240";"0";"10";"0";"5";"Libre";"Gratuit";"Ouvert 24h/24h";"";"249";"4.91154710313534";"45.71980270401682"
"Place de la Libération";"P207";"BRON";"COMMUNE";"COMMUNE";"Rue Paul Pic";"Rue Paul Pic";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"120";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"250";"4.901951552027461";"45.7296304806107"
"Place de la Liberté";"P216";"BRON";"GRAND LYON";"GRAND LYON";"Rue Louis Ailloud";"Rue Louis Ailloud";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"400";"0";"0";"0";"6";"Libre";"Gratuit";"Marché";"lundi matin + vendredi matin/ une partie en zone bleue";"251";"4.909823800220645";"45.733945399822574"
"Place de la Fraternité";"P215";"BRON";"GRAND LYON";"GRAND LYON";"Rue Guynemer";"Rue Guynemer";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"53";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"ce parking va disparaitre";"252";"4.922001423767425";"45.7435342073202"
"Stade Léo Lagrange";"P220";"BRON";"COMMUNE";"COMMUNE";"Rue Marcel Cerdan";"Rue Marcel Cerdan";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"110";"0";"4";"0";"4";"Libre";"Gratuit";"Ouvert 24h/24h";"";"253";"4.926196672997085";"45.74169608408677"
"Boulodrome";"P206";"BRON";"COMMUNE";"COMMUNE";"Rue Jules Verne";"Rue Jules Verne";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"110";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"254";"4.910784100436234";"45.72765343287483"
